publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2016p870286,earthquake,2016-11-18T00:08:47.354Z,2017-01-19T01:33:48.888Z,174.4147644,-41.68435669,4.538031008,8.838127136,M,,LOCSAT,confirmed,manual,iasp91,41,35,48,0.163724601,141.5257263,0.59859814,0
2016p870237,earthquake,2016-11-17T23:42:17.501Z,2017-01-19T00:40:46.855Z,174.0326843,-41.9061203,4.122858394,11.89614296,M,,LOCSAT,confirmed,manual,iasp91,37,30,43,0.062585168,136.334343,0.451662725,0
2016p868715,earthquake,2016-11-17T10:11:52.276Z,2017-01-16T00:08:22.913Z,174.3865356,-41.71266937,4.437962255,10.13559055,M,,LOCSAT,confirmed,manual,iasp91,35,29,43,0.134280443,138.6399307,0.483973197,0
2016p868622,earthquake,2016-11-17T09:21:58.931Z,2017-01-15T22:21:00.071Z,174.0684509,-41.85511017,4.209125299,9.15826416,M,,LOCSAT,confirmed,manual,iasp91,41,35,42,0.0591667,140.2887726,0.581625936,0
2016p868025,earthquake,2016-11-17T04:04:05.945Z,2017-01-13T21:09:57.425Z,174.3869781,-41.74941254,4.623793537,10.36133003,M,,LOCSAT,confirmed,manual,iasp91,42,36,39,0.129570901,144.2096329,0.571380721,0
2016p867683,earthquake,2016-11-17T01:01:41.932Z,2017-01-13T00:44:08.881Z,174.3723602,-41.66615295,4.246633305,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,27,30,0.144730881,143.2001266,0.459687437,0
2016p867529,earthquake,2016-11-16T23:39:41.454Z,2017-01-12T00:49:52.672Z,174.3034058,-41.70462418,4.649850471,12.82605743,M,,LOCSAT,confirmed,manual,iasp91,44,38,48,0.080400534,134.6552048,0.603993621,0
2016p867239,earthquake,2016-11-16T21:05:00.919Z,2017-01-11T22:18:50.906Z,174.1667023,-41.69453049,4.973329122,11.0755682,M,,LOCSAT,confirmed,manual,iasp91,42,35,43,0.064870507,65.44591522,0.486866442,0
2016p866795,earthquake,2016-11-16T17:08:23.976Z,2017-01-10T19:02:04.388Z,173.9627075,-41.89572906,4.180706857,12.73612976,M,,LOCSAT,confirmed,manual,iasp91,41,35,41,0.061519798,95.10552979,0.680170078,0
2016p866519,earthquake,2016-11-16T14:41:33.564Z,2017-01-07T21:17:28.489Z,173.9376831,-41.8795433,4.005713317,12.79176521,M,,LOCSAT,confirmed,manual,iasp91,38,34,31,0.08279331,83.8207016,0.618001595,0
2016p866339,earthquake,2016-11-16T13:05:38.758Z,2017-01-09T00:30:58.317Z,174.314743,-41.67808151,4.045476726,8.794525146,M,,LOCSAT,confirmed,manual,iasp91,31,25,24,0.103600055,136.2903519,0.54437535,0
2016p865907,earthquake,2016-11-16T09:15:14.891Z,2017-06-01T04:18:21.267Z,175.6506653,-41.30108261,4.028579352,15.54866886,M,,LOCSAT,confirmed,manual,iasp91,38,33,1,0.100847296,116.8900185,0.48076413,0
2016p865557,earthquake,2016-11-16T06:09:39.435Z,2016-12-13T19:33:32.103Z,174.4227295,-41.70568848,4.807659863,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,61,55,28,0.162257567,144.6028748,0.678312274,0
2016p865429,earthquake,2016-11-16T05:01:05.835Z,2016-12-12T01:05:39.853Z,174.3003693,-41.6921196,4.088550192,7.511114597,M,,LOCSAT,confirmed,manual,iasp91,33,28,20,0.086197123,137.2665176,0.546870636,0
2016p865404,earthquake,2016-11-16T04:47:30.222Z,2017-06-01T04:15:36.712Z,174.3801422,-41.61137772,4.41789896,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,47,41,2,0.185569644,127.3725052,0.489067311,0
2016p865306,earthquake,2016-11-16T03:55:15.364Z,2017-06-01T04:15:15.018Z,174.3162079,-41.76583862,4.366313378,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,35,30,1,0.078427002,143.2134399,0.516662483,0
2016p864842,earthquake,2016-11-15T23:47:51.338Z,2018-03-02T03:26:14.490Z,174.0157318,-41.80837631,4.598823181,9.628955841,M,,LOCSAT,confirmed,manual,iasp91,38,22,13,0.140317664,113.895462,0.684871784,0
2016p864754,earthquake,2016-11-15T23:01:08.966Z,2018-03-01T20:38:33.096Z,174.3095245,-41.68228912,4.270016049,10.76503277,M,,LOCSAT,confirmed,manual,iasp91,32,18,64,0.097873211,136.5450592,0.559048863,0
2016p864454,earthquake,2016-11-15T20:21:40.576Z,2018-02-27T01:33:13.310Z,174.1517334,-41.76139832,4.159643829,6.997711182,M,,LOCSAT,confirmed,manual,iasp91,37,24,18,0.048074584,135.8393631,0.589552989,0
2016p864401,earthquake,2016-11-15T19:53:02.744Z,2018-02-26T05:24:25.744Z,174.4121246,-41.6403923,4.743873903,8.822173119,M,,LOCSAT,confirmed,manual,iasp91,33,26,18,0.183945894,135.8643036,0.532481293,0
2016p864337,earthquake,2016-11-15T19:18:54.346Z,2018-02-25T21:49:07.046Z,174.138382,-41.92801666,4.128785613,12.03287792,M,,LOCSAT,confirmed,manual,iasp91,31,23,18,0.120325714,150.6706314,0.531821149,0
2016p864309,earthquake,2016-11-15T19:03:58.591Z,2018-02-25T20:44:07.018Z,174.3481445,-41.70173645,4.710581905,11.70079231,M,,LOCSAT,confirmed,manual,iasp91,44,26,18,0.111093983,140.6318741,0.67396261,0
2016p863881,earthquake,2016-11-15T15:15:56.876Z,2018-02-20T03:39:53.685Z,174.2807922,-41.71255493,4.400438287,9.681557655,M,,LOCSAT,confirmed,manual,iasp91,41,27,18,0.061968248,138.6941452,0.837532125,0
2016p863864,earthquake,2016-11-15T15:07:19.479Z,2018-02-20T03:10:21.881Z,173.7677155,-42.10010529,4.18976039,5.738389015,M,,LOCSAT,confirmed,manual,iasp91,41,25,65,0.05685715,76.43723297,0.679423819,0
2016p863723,earthquake,2016-11-15T13:52:03.230Z,2018-02-19T20:22:06.582Z,174.1794281,-41.69571304,4.763905394,11.55106449,M,,LOCSAT,confirmed,manual,iasp91,31,20,15,0.059157357,72.76957703,0.591265115,0
2016p863619,earthquake,2016-11-15T12:56:35.519Z,2018-03-04T21:29:11.857Z,174.2969513,-41.71158981,4.039484937,10.91258049,M,,LOCSAT,confirmed,manual,iasp91,31,23,17,0.072596073,139.3657379,0.384679626,0
2016p863536,earthquake,2016-11-15T12:12:05.939Z,2018-03-04T20:41:28.073Z,174.193573,-41.70092392,4.04307936,10.24896908,M,,LOCSAT,confirmed,manual,iasp91,22,15,11,0.050387766,81.54528046,0.278211515,0
2016p863194,earthquake,2016-11-15T09:10:03.275Z,2018-02-10T05:56:15.806Z,173.8251648,-42.09563828,4.108379783,10.23039818,M,,LOCSAT,confirmed,manual,iasp91,51,33,24,0.049433876,124.187027,0.785003099,0
2016p863142,earthquake,2016-11-15T08:42:13.986Z,2018-02-09T02:13:00.176Z,174.2567444,-41.69927216,4.616904549,7.120433331,M,,LOCSAT,confirmed,manual,iasp91,44,34,24,0.059185572,132.3922806,0.640634928,0
2016p862973,earthquake,2016-11-15T07:12:26.681Z,2018-02-01T04:57:14.577Z,174.2460785,-41.69567108,4.731787607,9.750073433,M,,LOCSAT,confirmed,manual,iasp91,67,46,28,0.058517281,123.5162659,0.750120832,0
2016p862855,earthquake,2016-11-15T06:09:35.958Z,2018-01-30T20:10:45.963Z,174.2331848,-41.70586014,4.366682673,11.11373329,M,,LOCSAT,confirmed,manual,iasp91,30,24,18,0.045492426,118.3461761,0.336919621,0
2016p862621,earthquake,2016-11-15T04:04:43.334Z,2018-01-11T20:40:45.958Z,174.2401886,-41.79700089,4.297778929,11.07157421,M,,LOCSAT,confirmed,manual,iasp91,51,36,25,0.051845755,143.300621,0.764540459,0
2016p862430,earthquake,2016-11-15T02:23:05.077Z,2018-01-09T01:52:51.404Z,174.3430939,-41.79098511,4.328142325,10.66363907,M,,LOCSAT,confirmed,manual,iasp91,37,26,18,0.105403185,151.1842499,0.826642444,0
2016p862364,earthquake,2016-11-15T01:47:53.905Z,2018-01-05T03:12:39.003Z,174.2201385,-41.68409729,4.496065056,8.526032448,M,,LOCSAT,confirmed,manual,iasp91,78,48,65,0.065039404,102.2459793,0.668796675,0
2016p862356,earthquake,2016-11-15T01:43:52.932Z,2018-01-04T21:31:37.507Z,174.2591248,-41.67596817,5.173879193,6.481728554,M,,LOCSAT,confirmed,manual,iasp91,48,28,20,0.080486119,122.7148895,0.53082846,0
2016p862341,earthquake,2016-11-15T01:36:35.303Z,2018-01-03T03:27:15.809Z,174.2065125,-41.68147278,4.063238555,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,15,10,0.067711115,93.1452713,0.666124969,0
2016p862339,earthquake,2016-11-15T01:34:45.265Z,2018-01-03T01:47:44.592Z,174.2169342,-41.68177795,5.817842039,5.816515923,M,,LOCSAT,confirmed,manual,iasp91,34,23,115,0.067225114,99.86979675,0.652939846,0
2016p861727,earthquake,2016-11-14T20:08:39.028Z,2017-11-23T20:12:52.741Z,174.4238129,-41.70468903,4.140259147,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,43,32,21,0.163308442,144.5257568,0.815261554,0
2016p861596,earthquake,2016-11-14T18:58:24.455Z,2017-11-22T20:24:20.024Z,174.1478577,-41.72365952,4.337666537,7.59950161,M,,LOCSAT,confirmed,manual,iasp91,33,27,15,0.055491168,66.70070648,0.463854912,0
2016p861192,earthquake,2016-11-14T15:22:39.875Z,2017-11-17T02:38:14.438Z,174.0920563,-41.97678757,4.713109806,10.86295986,M,,LOCSAT,confirmed,manual,iasp91,30,18,7,0.085163839,153.4888306,1.116792103,0
2016p861190,earthquake,2016-11-14T15:22:18.158Z,2017-11-17T02:06:03.471Z,174.1639557,-41.69136047,4.559721032,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,72,51,87,0.06864731,65.20378113,0.92350091,0
2016p861107,earthquake,2016-11-14T14:38:20.278Z,2017-11-15T21:27:57.859Z,174.3939362,-41.55784225,4.035877296,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,28,18,0.233895406,123.8970642,0.438430836,0
2016p861081,earthquake,2016-11-14T14:24:10.281Z,2016-11-14T17:33:58.497Z,174.4177704,-41.89554977,4.088587992,0.573905468,M,,LOCSAT,confirmed,manual,iasp91,41,39,28,0.211369276,153.2142372,0.469221573,0
2016p861036,earthquake,2016-11-14T14:00:34.870Z,2017-11-14T22:58:57.158Z,174.136261,-41.94679642,4.030654548,39.64330292,M,,LOCSAT,confirmed,manual,iasp91,22,16,18,0.119317576,149.9948273,0.657681953,0
2016p861018,earthquake,2016-11-14T13:50:50.695Z,2017-11-13T21:33:56.272Z,174.399704,-41.56055832,4.678186303,12.57973957,M,,LOCSAT,confirmed,manual,iasp91,50,30,19,0.234227106,125.136528,0.547699155,0
2016p860972,earthquake,2016-11-14T13:26:11.499Z,2017-11-13T01:28:22.883Z,174.2425385,-41.71522903,4.292119026,16.05687714,M,,LOCSAT,confirmed,manual,iasp91,37,28,18,0.04002187,133.0266647,0.581661823,0
2016p860963,earthquake,2016-11-14T13:21:06.503Z,2017-11-12T05:35:44.295Z,174.2945251,-41.70551682,4.52710259,9.028079033,M,,LOCSAT,confirmed,manual,iasp91,60,34,17,0.074421242,138.5441437,0.5386386,0
2016p860892,earthquake,2016-11-14T12:43:44.218Z,2017-11-11T05:58:57.208Z,173.8218231,-42.091259,4.073765562,7.761336803,M,,LOCSAT,confirmed,manual,iasp91,34,26,64,0.18025817,148.3081207,0.624739034,0
2016p860810,earthquake,2016-11-14T11:59:43.970Z,2017-11-09T03:41:22.475Z,174.277832,-41.68397141,4.343028484,9.798614502,M,,LOCSAT,confirmed,manual,iasp91,40,23,17,0.080750465,134.5773544,0.459526096,0
2016p860755,earthquake,2016-11-14T11:30:36.335Z,2017-11-08T21:50:08.166Z,174.2756958,-41.67373276,4.374910561,8.713629723,M,,LOCSAT,confirmed,manual,iasp91,49,27,18,0.08834438,129.3820572,0.6108927,0
2016p860751,earthquake,2016-11-14T11:27:55.441Z,2017-11-08T21:41:31.380Z,173.7700653,-42.01970673,4.49465852,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,36,21,13,0.170055971,120.6917343,0.517257453,0
2016p860729,earthquake,2016-11-14T11:16:42.803Z,2017-11-08T05:04:55.799Z,174.2624207,-41.69561768,5.024858926,7.950045109,M,,LOCSAT,confirmed,manual,iasp91,46,26,16,0.064579025,133.5822449,0.400147269,0
2016p860725,earthquake,2016-11-14T11:14:20.932Z,2017-11-08T04:55:26.255Z,174.2693024,-41.70938492,4.839725387,6.381960869,M,,LOCSAT,confirmed,manual,iasp91,52,37,18,0.057382379,137.7730713,0.495269234,0
2016p860612,earthquake,2016-11-14T10:14:31.385Z,2017-11-07T01:12:56.094Z,174.3147125,-41.70589447,4.010616249,11.63610744,M,,LOCSAT,confirmed,manual,iasp91,25,17,11,0.086947531,133.6639709,0.438806491,0
2016p860435,earthquake,2016-11-14T08:40:02.466Z,2017-11-01T22:41:40.602Z,174.3428955,-41.7118988,4.21806309,12.15611649,M,,LOCSAT,confirmed,manual,iasp91,42,31,17,0.103486151,135.8545761,0.519272505,0
2016p860329,earthquake,2016-11-14T07:43:28.787Z,2017-10-31T02:39:24.786Z,174.0223083,-41.9319458,4.252121907,6.923217773,M,,LOCSAT,confirmed,manual,iasp91,29,16,9,0.038647186,145.8969231,0.535864711,0
2016p860311,earthquake,2016-11-14T07:34:32.175Z,2017-10-31T01:17:22.066Z,174.2345886,-41.67195892,4.435780027,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,20,13,0.078550242,108.7194519,0.360841461,0
2016p860287,earthquake,2016-11-14T07:21:04.889Z,2017-10-30T22:05:24.902Z,174.2872314,-41.73667526,5.752227217,11.48209858,M,,LOCSAT,confirmed,manual,iasp91,26,22,14,0.056303781,141.8011246,0.503665719,0
2016p860273,earthquake,2016-11-14T07:13:53.229Z,2017-10-30T04:42:12.189Z,173.7525177,-42.03152084,4.08371505,11.7416544,M,,LOCSAT,confirmed,manual,iasp91,47,28,19,0.186700732,119.3915863,0.779821725,0
2016p860234,earthquake,2016-11-14T06:52:53.413Z,2017-10-27T02:43:23.508Z,174.3078613,-41.74937439,4.507982467,11.85808372,M,,LOCSAT,confirmed,manual,iasp91,48,31,25,0.070369445,141.2831802,0.77467971,0
2016p860215,earthquake,2016-11-14T06:43:00.476Z,2017-10-27T01:13:17.837Z,174.2632751,-41.76691055,5.582599545,13.15195179,M,,LOCSAT,confirmed,manual,iasp91,65,45,18,0.04109443,141.349411,0.606883415,0
2016p860189,earthquake,2016-11-14T06:29:05.067Z,2017-10-26T01:14:03.459Z,174.2966614,-41.75813675,4.48940346,7.339066982,M,,LOCSAT,confirmed,manual,iasp91,32,24,16,0.06265004,154.342392,0.549628579,0
2016p860111,earthquake,2016-11-14T05:47:14.245Z,2017-10-24T22:40:06.878Z,174.3151855,-41.70011139,4.365076218,4.600730896,M,,LOCSAT,confirmed,manual,iasp91,26,15,9,0.090251558,163.4500732,0.551238016,0
2016p860110,earthquake,2016-11-14T05:46:32.515Z,2017-10-24T22:32:15.783Z,174.1405182,-41.70000458,4.129524041,9.578052521,M,,LOCSAT,confirmed,manual,iasp91,50,29,19,0.073548004,53.76283264,0.696836043,0
2016p859872,earthquake,2016-11-14T03:40:18.721Z,2017-10-17T21:48:06.197Z,174.3499908,-41.73059464,4.791970176,9.192276955,M,,LOCSAT,confirmed,manual,iasp91,39,23,16,0.103557117,153.7184219,0.524665401,0
2016p859780,earthquake,2016-11-14T02:50:49.509Z,2017-10-16T01:30:02.907Z,174.2645569,-41.68114471,4.104350215,5.851190567,M,,LOCSAT,confirmed,manual,iasp91,39,27,17,0.077730499,127.4784317,0.450252954,0
2016p859719,earthquake,2016-11-14T02:18:11.906Z,2017-10-11T02:37:31.797Z,173.9925842,-41.96553802,4.231659688,5.726069927,M,,LOCSAT,confirmed,manual,iasp91,44,28,9,0.012894536,138.1751709,0.686685408,0
2016p859677,earthquake,2016-11-14T01:56:07.158Z,2017-10-10T01:36:31.187Z,173.9035187,-41.90433884,4.090977284,11.30611992,M,,LOCSAT,confirmed,manual,iasp91,30,20,12,0.077533312,189.0611877,0.548720708,0
2016p859625,earthquake,2016-11-14T01:28:22.710Z,2017-10-02T04:25:24.937Z,173.879425,-41.98282242,5.249665723,7.596300125,M,,LOCSAT,confirmed,manual,iasp91,38,25,7,0.247992143,145.6324348,0.668447536,0
2016p859572,earthquake,2016-11-14T01:00:08.828Z,2017-09-29T03:14:44.653Z,174.3125305,-41.69152069,4.118473947,5.7752738,M,,LOCSAT,confirmed,manual,iasp91,33,32,13,0.093600243,137.7613068,0.541903056,0
2016p859570,earthquake,2016-11-14T00:59:00.908Z,2017-09-29T02:49:52.159Z,174.2285614,-41.70093918,4.340158707,9.520296097,M,,LOCSAT,confirmed,manual,iasp91,56,42,38,0.04928961,133.9533768,0.539150831,0
2016p859450,earthquake,2016-11-13T23:54:58.341Z,2017-09-24T02:26:34.137Z,174.3369141,-41.70196533,4.830143565,11.48480892,M,,LOCSAT,confirmed,manual,iasp91,38,25,76,0.103442736,134.3754807,0.621458586,0
2016p859439,earthquake,2016-11-13T23:49:12.053Z,2017-09-24T00:57:56.225Z,174.3457489,-41.70961761,5.19361659,6.91605711,M,,LOCSAT,confirmed,manual,iasp91,59,36,18,0.106307291,141.4688034,0.682343264,0
2016p859378,earthquake,2016-11-13T23:17:33.343Z,2017-09-21T21:53:22.576Z,173.8491058,-42.10297394,5.169089164,9.81598568,M,,LOCSAT,confirmed,manual,iasp91,45,31,42,0.177140728,137.4121361,0.714934792,0
2016p859377,earthquake,2016-11-13T23:16:03.284Z,2017-09-21T05:48:05.626Z,174.0080719,-41.87961197,4.447419547,11.33967495,M,,LOCSAT,confirmed,manual,iasp91,26,15,11,0.078580193,132.79282,0.517861768,0
2016p859310,earthquake,2016-11-13T22:40:23.404Z,2017-09-20T03:50:57.142Z,173.6766205,-42.0585556,4.219502568,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,40,24,18,0.249335676,127.9126587,0.714086249,0
2016p859299,earthquake,2016-11-13T22:34:49.383Z,2017-09-20T02:46:39.172Z,174.241333,-41.69979477,4.056233841,7.846745014,M,,LOCSAT,confirmed,manual,iasp91,35,26,18,0.053319979,127.7520065,0.500729425,0
2016p859280,earthquake,2016-11-13T22:24:39.131Z,2017-09-19T06:33:21.812Z,174.1492157,-41.91685486,4.01205378,10.11043262,M,,LOCSAT,confirmed,manual,iasp91,33,27,18,0.089749597,185.133522,0.603848177,0
2016p859277,earthquake,2016-11-13T22:22:41.895Z,2017-09-19T06:15:09.505Z,173.6718445,-41.95973587,4.005663527,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,14,8,0.230933368,112.2597961,0.5794972,0
2016p859245,earthquake,2016-11-13T22:05:50.826Z,2017-09-18T04:14:16.690Z,173.9652557,-41.89445496,4.076786774,13.177742,M,,LOCSAT,confirmed,manual,iasp91,29,16,12,0.062365014,97.03894043,0.671148078,0
2016p859207,earthquake,2016-11-13T21:45:32.909Z,2017-09-15T04:54:56.884Z,174.2723694,-41.69071198,4.444253926,11.23584747,M,,LOCSAT,confirmed,manual,iasp91,49,28,18,0.169401214,135.2612457,1.361759231,0
2016p859170,earthquake,2016-11-13T21:26:44.107Z,2017-09-14T05:27:58.357Z,174.1830902,-41.70272064,4.001969324,6.00217104,M,,LOCSAT,confirmed,manual,iasp91,37,23,73,0.051662825,72.64545441,0.67318622,0
2016p859155,earthquake,2016-11-13T21:18:12.425Z,2017-09-14T03:27:35.951Z,173.6950531,-42.06092453,4.147771844,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,19,12,0.237920746,138.4633942,1.31506764,0
2016p859147,earthquake,2016-11-13T21:13:26.907Z,2017-09-14T02:38:15.402Z,174.0916748,-42.05476379,4.249215502,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,35,23,13,0.128666252,157.996685,0.879534096,0
2016p859099,earthquake,2016-11-13T20:48:25.495Z,2017-09-11T02:55:18.574Z,174.2098846,-41.79285431,4.514839061,13.59117603,M,,LOCSAT,confirmed,manual,iasp91,46,28,18,0.043903291,141.7650375,0.658425188,0
2016p859048,earthquake,2016-11-13T20:21:27.477Z,2017-09-07T23:01:49.547Z,174.2875366,-41.69348907,4.282419669,9.876040459,M,,LOCSAT,confirmed,manual,iasp91,42,27,29,0.078253403,136.8251648,0.787664367,0
2016p859014,earthquake,2016-11-13T20:03:10.903Z,2017-09-06T23:44:12.825Z,174.2148895,-41.70039749,4.002387075,9.126218796,M,,LOCSAT,confirmed,manual,iasp91,42,24,17,0.048586573,100.1460037,0.601910827,0
2016p858968,earthquake,2016-11-13T19:38:09.266Z,2017-09-05T02:53:05.788Z,174.2887115,-41.69943619,4.847272452,10.7644949,M,,LOCSAT,confirmed,manual,iasp91,51,37,25,0.074813537,135.7207794,0.737038297,0
2016p858957,earthquake,2016-11-13T19:32:44.110Z,2017-09-05T02:43:15.693Z,174.0164337,-42.16973495,4.641956447,2,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,19,10,0.353966266,164.5273666,0.939485506,0
2016p858950,earthquake,2016-11-13T19:28:44.727Z,2017-09-05T01:38:06.062Z,174.3359985,-41.7654686,4.202447813,5.525749207,M,,LOCSAT,confirmed,manual,iasp91,41,36,17,0.092878319,159.8171768,0.612549525,0
2016p858937,earthquake,2016-11-13T19:22:04.655Z,2017-09-04T23:10:25.013Z,174.3005676,-41.72317886,4.165865517,6.929244041,M,,LOCSAT,confirmed,manual,iasp91,34,30,65,0.06986855,147.4693069,0.646806862,0
2016p858924,earthquake,2016-11-13T19:15:02.865Z,2017-09-04T03:43:38.782Z,174.0380707,-41.88379669,4.024610494,8.726411819,M,,LOCSAT,confirmed,manual,iasp91,41,23,17,0.207863286,206.4104919,0.775448385,0
2016p858920,earthquake,2016-11-13T19:12:40.479Z,2017-08-24T04:31:49.467Z,174.2081451,-41.72958755,4.197691069,7.405604362,M,,LOCSAT,confirmed,manual,iasp91,43,26,19,0.019872373,88.86049652,0.613819366,0
2016p858915,earthquake,2016-11-13T19:09:29.965Z,2017-08-24T03:50:25.085Z,174.3025513,-41.67675018,4.934516215,6.257890701,M,,LOCSAT,confirmed,manual,iasp91,41,22,6,0.098118901,140.8315582,0.786287522,0
2016p858913,earthquake,2016-11-13T19:09:14.656Z,2017-08-24T03:34:44.658Z,174.1579742,-41.69508743,4.026326512,9.548581123,M,,LOCSAT,confirmed,manual,iasp91,38,33,30,0.068201996,64.60279846,0.689737682,0
2016p858905,earthquake,2016-11-13T19:05:23.516Z,2017-08-24T02:43:20.660Z,174.2754059,-41.67682266,4.077429852,11.94989777,M,,LOCSAT,confirmed,manual,iasp91,42,26,19,0.085613087,130.5750809,0.581352444,0
2016p858896,earthquake,2016-11-13T18:59:55.829Z,2017-08-23T23:52:03.405Z,174.2871246,-41.70785141,5.297200462,6.625385284,M,,LOCSAT,confirmed,manual,iasp91,39,22,12,0.068574555,138.4590225,0.719462403,0
2016p858876,earthquake,2016-11-13T18:49:25.101Z,2017-08-23T03:34:41.898Z,174.0320892,-41.97056961,4.708033046,5.777476788,M,,LOCSAT,confirmed,manual,iasp91,36,27,18,0.040613387,152.5706711,0.636054873,0
2016p858848,earthquake,2016-11-13T18:34:27.618Z,2017-08-18T05:00:35.449Z,174.1804504,-41.77605057,5.164755511,13.29709339,M,,LOCSAT,confirmed,manual,iasp91,45,34,22,0.036783565,135.5144501,0.833791576,0
2016p858828,earthquake,2016-11-13T18:23:53.405Z,2017-08-17T05:29:38.801Z,174.0194855,-41.8218956,4.61750249,14.18577671,M,,LOCSAT,confirmed,manual,iasp91,32,19,12,0.089068636,98.41094208,0.560858648,0
2016p858824,earthquake,2016-11-13T18:21:36.308Z,2017-08-17T04:04:45.791Z,174.3423157,-41.72319794,4.460091995,4.52448988,M,,LOCSAT,confirmed,manual,iasp91,39,22,16,0.099569611,139.8840256,0.831316467,0
2016p858818,earthquake,2016-11-13T18:18:03.217Z,2017-08-17T02:25:12.071Z,174.234375,-41.81700516,4.330839603,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,17,12,0.069654055,161.2648239,0.524917875,0
2016p858792,earthquake,2016-11-13T18:04:24.529Z,2017-08-16T04:12:40.960Z,174.2686157,-41.7009201,4.254629144,9.380558968,M,,LOCSAT,confirmed,manual,iasp91,39,25,18,0.063181877,135.2200623,0.619418103,0
2016p858788,earthquake,2016-11-13T18:02:47.399Z,2017-08-16T03:59:20.855Z,174.2746582,-41.78571701,4.746410265,14.19534302,M,,LOCSAT,confirmed,manual,iasp91,67,53,37,0.058447219,158.2041931,0.960104526,0
2016p858781,earthquake,2016-11-13T17:58:32.598Z,2017-08-16T02:04:56.721Z,173.6760254,-42.00209427,4.038498561,4.781403065,M,,LOCSAT,confirmed,manual,iasp91,47,27,15,0.23237823,100.7976151,0.850626536,0
2016p858744,earthquake,2016-11-13T17:39:00.355Z,2017-08-14T04:01:57.452Z,174.2873688,-41.73088074,4.553729202,12.25845337,M,,LOCSAT,confirmed,manual,iasp91,34,24,17,0.057948284,147.6432114,0.48890536,0
2016p858728,earthquake,2016-11-13T17:30:32.523Z,2017-08-11T04:13:35.812Z,174.2748108,-41.67965698,4.104338449,9.12157917,M,,LOCSAT,confirmed,manual,iasp91,30,16,10,0.082994305,131.5796204,0.600673338,0
2016p858718,earthquake,2016-11-13T17:24:39.859Z,2017-08-10T04:55:49.550Z,174.3089142,-41.74152756,4.340919509,5.934342861,M,,LOCSAT,confirmed,manual,iasp91,30,21,14,0.071552977,159.3464127,0.905163421,0
2016p858716,earthquake,2016-11-13T17:24:24.958Z,2017-08-10T00:04:20.328Z,174.3154755,-41.69966125,4.056758274,7.472166538,M,,LOCSAT,confirmed,manual,iasp91,41,28,19,0.090678141,146.1808319,0.804629376,0
2016p858687,earthquake,2016-11-13T17:08:40.437Z,2017-08-08T01:41:36.136Z,174.039978,-41.8225708,4.106268976,15.87096024,M,,LOCSAT,confirmed,manual,iasp91,37,26,18,0.073739991,104.3928299,0.631472807,0
2016p858658,earthquake,2016-11-13T16:53:20.270Z,2017-08-07T21:31:57.058Z,174.2867584,-41.71172714,4.396608773,10.50102806,M,,LOCSAT,confirmed,manual,iasp91,54,36,25,0.066096157,136.8593903,0.767903205,0
2016p858645,earthquake,2016-11-13T16:46:30.960Z,2017-08-07T05:06:47.657Z,174.0445251,-41.96388626,4.562366306,5.536165237,M,,LOCSAT,confirmed,manual,iasp91,33,18,8,0.047777861,231.461956,0.651789628,0
2016p858626,earthquake,2016-11-13T16:36:18.847Z,2017-08-04T02:45:01.693Z,174.2465363,-41.71450806,4.334908179,11.01970196,M,,LOCSAT,confirmed,manual,iasp91,42,32,23,0.042290717,135.9129868,0.658277163,0
2016p858603,earthquake,2016-11-13T16:23:46.146Z,2017-08-03T05:41:03.623Z,174.0400238,-41.97473526,4.695956175,10.02085876,M,,LOCSAT,confirmed,manual,iasp91,42,28,20,0.047673456,144.0504456,0.902549578,0
2016p858599,earthquake,2016-11-13T16:21:58.918Z,2017-08-03T04:56:20.453Z,174.2467499,-41.68494034,4.162799662,5.081691742,M,,LOCSAT,confirmed,manual,iasp91,40,34,25,0.068606906,119.4161301,0.7071442,0
2016p858555,earthquake,2016-11-13T15:58:36.459Z,2017-08-01T23:39:07.266Z,174.1460419,-41.80239487,4.586894255,7.916133404,M,,LOCSAT,confirmed,manual,iasp91,43,25,7,0.025626235,138.505619,0.888759307,0
